NAME,pop_total_hispanic_base,pop_hispanic,LocationID,pct_hispanic
"Clay County, Iowa",16446.0,743.0,19041,4.517815882281406
"Clayton County, Iowa",17069.0,381.0,19043,2.23211670279454
"Clinton County, Iowa",46383.0,1622.0,19045,3.4969708729491407
"Crawford County, Iowa",16289.0,4895.0,19047,30.05095463196022
"Dallas County, Iowa",104136.0,6954.0,19049,6.677805946070523
"Davis County, Iowa",9127.0,181.0,19051,1.9831269858661116
"Decatur County, Iowa",7669.0,250.0,19053,3.2598774286086845
"Delaware County, Iowa",17549.0,284.0,19055,1.6183258305316541
"Des Moines County, Iowa",38597.0,1351.0,19057,3.500272041868539
"Dickinson County, Iowa",17844.0,478.0,19059,2.6787715758798476
"Dubuque County, Iowa",98948.0,3049.0,19061,3.0814165015967987
"Emmet County, Iowa",9316.0,918.0,19063,9.854014598540147
"Fayette County, Iowa",19393.0,566.0,19065,2.918578868663951
"Floyd County, Iowa",15502.0,579.0,19067,3.7350019352341635
"Franklin County, Iowa",9977.0,1609.0,19069,16.127092312318332
"Fremont County, Iowa",6570.0,213.0,19071,3.2420091324200913
"Greene County, Iowa",8722.0,284.0,19073,3.2561339142398533
"Grundy County, Iowa",12352.0,189.0,19075,1.530116580310881
"Guthrie County, Iowa",10646.0,310.0,19077,2.911891790343791
"Hamilton County, Iowa",14893.0,1438.0,19079,9.655542872490432
"Hancock County, Iowa",10718.0,620.0,19081,5.784661317409964
"Hardin County, Iowa",16729.0,848.0,19083,5.069041783728854
"Harrison County, Iowa",14645.0,305.0,19085,2.0826220553089794
"Henry County, Iowa",20228.0,1092.0,19087,5.3984575835475574
"Howard County, Iowa",9459.0,288.0,19089,3.0447193149381544
"Humboldt County, Iowa",9573.0,492.0,19091,5.139454716389846
"Ida County, Iowa",6944.0,271.0,19093,3.9026497695852536
"Iowa County, Iowa",16547.0,552.0,19095,3.3359521363389133
"Jackson County, Iowa",19429.0,288.0,19097,1.4823202429358175
"Jasper County, Iowa",37864.0,1110.0,19099,2.9315444749630255
"Jefferson County, Iowa",15676.0,632.0,19101,4.031640724674662
"Johnson County, Iowa",154881.0,10312.0,19103,6.65801486302387
"Jones County, Iowa",20799.0,516.0,19105,2.480888504255012
"Keokuk County, Iowa",9964.0,221.0,19107,2.2179847450822963
"Kossuth County, Iowa",14610.0,612.0,19109,4.188911704312115
"Lee County, Iowa",33175.0,1134.0,19111,3.418236623963828
"Linn County, Iowa",229463.0,9120.0,19113,3.9744969777262567
"Louisa County, Iowa",10710.0,1730.0,19115,16.1531279178338
"Lucas County, Iowa",8685.0,239.0,19117,2.7518710420264823
"Lyon County, Iowa",12087.0,421.0,19119,3.4830809961115246
"Madison County, Iowa",16760.0,367.0,19121,2.1897374701670644
"Mahaska County, Iowa",22045.0,528.0,19123,2.395100929916081
"Marion County, Iowa",33551.0,748.0,19125,2.2294417454025215
"Marshall County, Iowa",39971.0,9518.0,19127,23.81226389132121
"Mills County, Iowa",14563.0,525.0,19129,3.6050264368605367
"Mitchell County, Iowa",10548.0,216.0,19131,2.04778156996587
"Monona County, Iowa",8619.0,217.0,19133,2.5176934679197123
"Monroe County, Iowa",7546.0,58.0,19135,0.7686191359660748
"Montgomery County, Iowa",10254.0,177.0,19137,1.7261556465769454
"Muscatine County, Iowa",42735.0,7878.0,19139,18.43453843453843
"O'Brien County, Iowa",14103.0,1009.0,19141,7.154506133446785
"Osceola County, Iowa",6114.0,618.0,19143,10.107948969578018
"Page County, Iowa",15168.0,498.0,19145,3.2832278481012658
"Palo Alto County, Iowa",8902.0,293.0,19147,3.2913951920916644
"Plymouth County, Iowa",25699.0,1578.0,19149,6.140316743842173
"Pocahontas County, Iowa",7040.0,383.0,19151,5.440340909090909
"Polk County, Iowa",497441.0,49816.0,19153,10.014453975446335
"Pottawattamie County, Iowa",93407.0,8127.0,19155,8.700632714892889
"Poweshiek County, Iowa",18582.0,615.0,19157,3.3096545043590573
"Ringgold County, Iowa",4664.0,93.0,19159,1.9939965694682678
"Sac County, Iowa",9759.0,398.0,19161,4.078286709703863
"Scott County, Iowa",174302.0,12512.0,19163,7.178345629998509
"Shelby County, Iowa",11757.0,440.0,19165,3.7424513056051714
"Sioux County, Iowa",35984.0,4970.0,19167,13.811694086260559
"Story County, Iowa",98592.0,4943.0,19169,5.013591366439467
"Tama County, Iowa",16982.0,1919.0,19171,11.300200211989166
"Taylor County, Iowa",5901.0,461.0,19173,7.812235214370446
"Union County, Iowa",12038.0,420.0,19175,3.4889516530985216
"Van Buren County, Iowa",7236.0,124.0,19177,1.7136539524599224
"Wapello County, Iowa",35265.0,4457.0,19179,12.638593506309373
"Warren County, Iowa",53484.0,1854.0,19181,3.4664572582454567
"Washington County, Iowa",22539.0,1668.0,19183,7.400505789964063
"Wayne County, Iowa",6518.0,84.0,19185,1.2887388769561214
"Webster County, Iowa",36848.0,2217.0,19187,6.016608771168041
"Winnebago County, Iowa",10648.0,616.0,19189,5.785123966942149
"Winneshiek County, Iowa",19972.0,600.0,19191,3.0042058882435407
"Woodbury County, Iowa",105760.0,19487.0,19193,18.425680786686836
"Worth County, Iowa",7380.0,249.0,19195,3.373983739837398
"Wright County, Iowa",12817.0,2402.0,19197,18.740734961379417
"Allen County, Kansas",12491.0,512.0,20001,4.098951244896325
"Anderson County, Kansas",7819.0,127.0,20003,1.6242486251438804
"Atchison County, Kansas",16211.0,582.0,20005,3.590154833137993
"Barber County, Kansas",4153.0,254.0,20007,6.116060679027209
"Barton County, Kansas",25275.0,4149.0,20009,16.415430267062312
"Bourbon County, Kansas",14384.0,432.0,20011,3.0033370411568407
"Brown County, Kansas",9415.0,416.0,20013,4.418481147105682
"Butler County, Kansas",67916.0,3813.0,20015,5.614288238412156
"Chase County, Kansas",2579.0,208.0,20017,8.065141527723924
"Chautauqua County, Kansas",3370.0,161.0,20019,4.777448071216617
"Cherokee County, Kansas",19236.0,548.0,20021,2.848825119567478
"Cheyenne County, Kansas",2628.0,239.0,20023,9.094368340943683
"Clark County, Kansas",1987.0,127.0,20025,6.391545042778057
"Clay County, Kansas",8071.0,264.0,20027,3.2709701400074342
"Cloud County, Kansas",8973.0,332.0,20029,3.6999888554552545
"Coffey County, Kansas",8304.0,279.0,20031,3.3598265895953756
"Comanche County, Kansas",1685.0,31.0,20033,1.8397626112759646
"Cowley County, Kansas",34487.0,4098.0,20035,11.882738423173949
"Crawford County, Kansas",38963.0,2769.0,20037,7.1067422939712035
"Decatur County, Kansas",2746.0,112.0,20039,4.0786598689002185
"Dickinson County, Kansas",18423.0,998.0,20041,5.417141616457688
"Doniphan County, Kansas",7492.0,237.0,20043,3.163374265883609
"Douglas County, Kansas",119547.0,8443.0,20045,7.062494249123776
"Edwards County, Kansas",2817.0,621.0,20047,22.044728434504794
"Elk County, Kansas",2464.0,110.0,20049,4.464285714285714
"Ellis County, Kansas",28870.0,2039.0,20051,7.062694838933149
"Ellsworth County, Kansas",6366.0,385.0,20053,6.04775369148602
"Finney County, Kansas",38001.0,19915.0,20055,52.406515618010054
"Ford County, Kansas",34133.0,19858.0,20057,58.178302522485566
"Franklin County, Kansas",25994.0,1215.0,20059,4.674155574363315
"Geary County, Kansas",35895.0,5811.0,20061,16.18888424571667
"Gove County, Kansas",2796.0,37.0,20063,1.3233190271816881
"Graham County, Kansas",2406.0,90.0,20065,3.7406483790523692
"Grant County, Kansas",7284.0,3850.0,20067,52.8555738605162
"Gray County, Kansas",5696.0,915.0,20069,16.063904494382022
"Greeley County, Kansas",1296.0,225.0,20071,17.36111111111111
"Greenwood County, Kansas",5956.0,235.0,20073,3.945601074546676
"Hamilton County, Kansas",2485.0,1034.0,20075,41.60965794768612
"Harper County, Kansas",5446.0,421.0,20077,7.730444362835108
"Harvey County, Kansas",33823.0,4104.0,20079,12.133755137036928
"Haskell County, Kansas",3695.0,1112.0,20081,30.094722598105548
"Hodgeman County, Kansas",1676.0,96.0,20083,5.727923627684964
"Jackson County, Kansas",13277.0,705.0,20085,5.309934473149055
"Jefferson County, Kansas",18391.0,616.0,20087,3.349464411940623
"Jewell County, Kansas",2909.0,76.0,20089,2.612581643176349
"Johnson County, Kansas",614764.0,55724.0,20091,9.064291337814186
"Kearny County, Kansas",3910.0,1379.0,20093,35.268542199488486
"Kingman County, Kansas",7284.0,289.0,20095,3.9676002196595275
"Kiowa County, Kansas",2422.0,104.0,20097,4.293971924029727
"Labette County, Kansas",19949.0,998.0,20099,5.00275703042759
"Lane County, Kansas",1497.0,231.0,20101,15.430861723446892
"Leavenworth County, Kansas",82493.0,6027.0,20103,7.306074454802227
"Lincoln County, Kansas",2924.0,123.0,20105,4.20656634746922
"Linn County, Kansas",9723.0,284.0,20107,2.9209091844081043
"Logan County, Kansas",2720.0,185.0,20109,6.8014705882352935
"Lyon County, Kansas",32145.0,7526.0,20111,23.41266137813035
"McPherson County, Kansas",30130.0,1635.0,20113,5.426485230667109
"Marion County, Kansas",11795.0,480.0,20115,4.069520983467571
"Marshall County, Kansas",10001.0,262.0,20117,2.61973802619738
"Meade County, Kansas",3949.0,915.0,20119,23.170422891871358
"Miami County, Kansas",34625.0,1334.0,20121,3.8527075812274365
"Mitchell County, Kansas",5767.0,118.0,20123,2.046124501473903
"Montgomery County, Kansas",31143.0,2428.0,20125,7.796294512410494
"Morris County, Kansas",5388.0,237.0,20127,4.398663697104677
"Morton County, Kansas",2647.0,613.0,20129,23.15829240649792
"Nemaha County, Kansas",10213.0,257.0,20131,2.516400665818075
"Neosho County, Kansas",15715.0,930.0,20133,5.917912822144448
"Ness County, Kansas",2659.0,403.0,20135,15.156073711921774
"Norton County, Kansas",5392.0,314.0,20137,5.8234421364985165
"Osage County, Kansas",15780.0,512.0,20139,3.244613434727503
"Osborne County, Kansas",3473.0,93.0,20141,2.6778001727613012
"Ottawa County, Kansas",5782.0,183.0,20143,3.1649948114839157
"Pawnee County, Kansas",6220.0,540.0,20145,8.681672025723474
"Phillips County, Kansas",4874.0,160.0,20147,3.282724661469019
"Pottawatomie County, Kansas",25808.0,1508.0,20149,5.843149411035338
"Pratt County, Kansas",9120.0,755.0,20151,8.278508771929824
"Rawlins County, Kansas",2533.0,186.0,20153,7.343071456770628
"Reno County, Kansas",61693.0,6245.0,20155,10.122704358679266
"Republic County, Kansas",4662.0,116.0,20157,2.4882024882024885
"Rice County, Kansas",9389.0,1282.0,20159,13.654276280754074
"Riley County, Kansas",71710.0,7120.0,20161,9.928880211964858
"Rooks County, Kansas",4869.0,144.0,20163,2.957486136783734
"Rush County, Kansas",2957.0,160.0,20165,5.410889414947582
"Russell County, Kansas",6717.0,271.0,20167,4.034539228822391
"Saline County, Kansas",53801.0,6715.0,20169,12.481180647199865
"Scott County, Kansas",5071.0,1024.0,20171,20.19325576809308
"Sedgwick County, Kansas",524810.0,84671.0,20173,16.133648367980793
"Seward County, Kansas",21640.0,14418.0,20175,66.62661737523106
"Shawnee County, Kansas",178315.0,24244.0,20177,13.596164091635588
"Sheridan County, Kansas",2442.0,145.0,20179,5.937755937755938
"Sherman County, Kansas",5919.0,766.0,20181,12.941375232302754
"Smith County, Kansas",3579.0,40.0,20183,1.1176306230790725
"Stafford County, Kansas",4004.0,534.0,20185,13.336663336663337
"Stanton County, Kansas",2018.0,908.0,20187,44.99504459861249
"Stevens County, Kansas",5212.0,2016.0,20189,38.67996930161166
"Sumner County, Kansas",22386.0,1320.0,20191,5.896542481908336
"Thomas County, Kansas",7913.0,639.0,20193,8.075319095159864
"Trego County, Kansas",2778.0,5.0,20195,0.17998560115190784
"Wabaunsee County, Kansas",6961.0,322.0,20197,4.625772159172533
"Wallace County, Kansas",1459.0,91.0,20199,6.237148732008225
"Washington County, Kansas",5519.0,258.0,20201,4.674759920275412
"Wichita County, Kansas",2115.0,628.0,20203,29.692671394799053
"Wilson County, Kansas",8559.0,310.0,20205,3.621918448416871
"Woodson County, Kansas",3118.0,23.0,20207,0.7376523412443875
"Wyandotte County, Kansas",167277.0,55765.0,20209,33.33692019823407
"Adair County, Kentucky",19016.0,626.0,21001,3.2919646613378206
"Allen County, Kentucky",21029.0,584.0,21003,2.7771173141851726
"Anderson County, Kentucky",24098.0,578.0,21005,2.398539297867043
"Ballard County, Kentucky",7678.0,110.0,21007,1.4326647564469914
"Barren County, Kentucky",44670.0,1904.0,21009,4.262368479964182
"Bath County, Kentucky",12812.0,227.0,21011,1.7717764595691539
"Bell County, Kentucky",23878.0,177.0,21013,0.7412681129072787
"Boone County, Kentucky",137676.0,7827.0,21015,5.685086725355182
"Bourbon County, Kentucky",20174.0,1523.0,21017,7.549320908099534
"Boyd County, Kentucky",48043.0,816.0,21019,1.698478446391774
"Boyle County, Kentucky",30708.0,1438.0,21021,4.682818809430767
"Bracken County, Kentucky",8427.0,78.0,21023,0.9255962976148095
"Breathitt County, Kentucky",13438.0,155.0,21025,1.1534454531924392
"Breckinridge County, Kentucky",20722.0,327.0,21027,1.578033008396873
"Bullitt County, Kentucky",83209.0,2401.0,21029,2.885505173719189
"Butler County, Kentucky",12373.0,616.0,21031,4.978582397155096
"Caldwell County, Kentucky",12631.0,299.0,21033,2.3671918296255248
"Calloway County, Kentucky",37882.0,1314.0,21035,3.468665857135315
"Campbell County, Kentucky",93193.0,2362.0,21037,2.5345251252776495
"Carlisle County, Kentucky",4763.0,133.0,21039,2.7923577577157253
"Carroll County, Kentucky",10878.0,796.0,21041,7.31752160323589
"Carter County, Kentucky",26515.0,289.0,21043,1.0899490854233453
"Casey County, Kentucky",15951.0,532.0,21045,3.335214093160303
"Christian County, Kentucky",72599.0,6120.0,21047,8.42986818000248
"Clark County, Kentucky",37004.0,1493.0,21049,4.034698951464707
"Clay County, Kentucky",20105.0,244.0,21051,1.2136284506341706
"Clinton County, Kentucky",9240.0,280.0,21053,3.0303030303030303
"Crittenden County, Kentucky",8972.0,216.0,21055,2.4074899687917966
"Cumberland County, Kentucky",5948.0,107.0,21057,1.7989240080699396
"Daviess County, Kentucky",103195.0,4175.0,21059,4.045738650128397
"Edmonson County, Kentucky",12243.0,195.0,21061,1.5927468757657437
"Elliott County, Kentucky",7336.0,148.0,21063,2.0174482006543077
"Estill County, Kentucky",14079.0,131.0,21065,0.930463811350238
"Fayette County, Kentucky",321122.0,29571.0,21067,9.208649672087244
"Fleming County, Kentucky",15221.0,238.0,21069,1.5636291965048288
"Floyd County, Kentucky",35342.0,330.0,21071,0.9337332352441854
"Franklin County, Kentucky",51563.0,2109.0,21073,4.090142156197273
"Fulton County, Kentucky",6440.0,86.0,21075,1.3354037267080745
"Gallatin County, Kentucky",8749.0,472.0,21077,5.394902274545663
"Garrard County, Kentucky",17346.0,468.0,21079,2.698028363887928
"Grant County, Kentucky",25238.0,799.0,21081,3.1658610032490686
"Graves County, Kentucky",36612.0,2838.0,21083,7.751556866601114
"Grayson County, Kentucky",26586.0,409.0,21085,1.5384036711050928
"Green County, Kentucky",11278.0,260.0,21087,2.305373293137081
"Greenup County, Kentucky",35639.0,386.0,21089,1.0830831392575548
"Hancock County, Kentucky",9032.0,63.0,21091,0.6975199291408326
"Hardin County, Kentucky",111452.0,7007.0,21093,6.287011448874852
"Harlan County, Kentucky",26185.0,40.0,21095,0.15275921329005157
"Harrison County, Kentucky",18971.0,420.0,21097,2.2139054346107216
"Hart County, Kentucky",19470.0,384.0,21099,1.9722650231124808
"Henderson County, Kentucky",44493.0,1436.0,21101,3.227473984671746
"Henry County, Kentucky",15774.0,606.0,21103,3.8417649296310383
"Hickman County, Kentucky",4470.0,108.0,21105,2.4161073825503356
"Hopkins County, Kentucky",45143.0,1140.0,21107,2.525308464213721
"Jackson County, Kentucky",13003.0,125.0,21109,0.9613166192417134
"Jefferson County, Kentucky",777392.0,60873.0,21111,7.8304124560067505
"Jessamine County, Kentucky",53792.0,2467.0,21113,4.586183819155265
"Johnson County, Kentucky",22464.0,120.0,21115,0.5341880341880342
"Kenton County, Kentucky",169817.0,7758.0,21117,4.56844721082106
"Knott County, Kentucky",14046.0,120.0,21119,0.8543357539513029
"Knox County, Kentucky",30034.0,365.0,21121,1.2152893387494172
"Larue County, Kentucky",15028.0,495.0,21123,3.2938514772424807
"Laurel County, Kentucky",62731.0,1039.0,21125,1.6562783950518885
"Lawrence County, Kentucky",16171.0,105.0,21127,0.6493104940943665
"Lee County, Kentucky",7375.0,72.0,21129,0.9762711864406779
"Leslie County, Kentucky",10261.0,51.0,21131,0.49702758015787935
"Letcher County, Kentucky",21146.0,159.0,21133,0.7519152558403481
"Lewis County, Kentucky",13028.0,11.0,21135,0.08443352778630642
"Lincoln County, Kentucky",24415.0,498.0,21137,2.039729674380504
"Livingston County, Kentucky",8941.0,218.0,21139,2.438206017224024
"Logan County, Kentucky",27731.0,937.0,21141,3.378890050845624
"Lyon County, Kentucky",8831.0,94.0,21143,1.0644321141433588
"McCracken County, Kentucky",67584.0,2210.0,21145,3.270004734848485
"McCreary County, Kentucky",16905.0,296.0,21147,1.7509612540668442
"McLean County, Kentucky",9127.0,186.0,21149,2.0379094992878275
"Madison County, Kentucky",94064.0,3180.0,21151,3.380676985881953
"Magoffin County, Kentucky",11495.0,150.0,21153,1.3049151805132666
"Marion County, Kentucky",19680.0,696.0,21155,3.536585365853658
"Marshall County, Kentucky",31728.0,600.0,21157,1.8910741301059002
"Martin County, Kentucky",11181.0,213.0,21159,1.9050174403005098
"Mason County, Kentucky",16995.0,384.0,21161,2.259488084730803
"Meade County, Kentucky",30032.0,1213.0,21163,4.039025039957378
"Menifee County, Kentucky",6203.0,154.0,21165,2.4826696759632436
"Mercer County, Kentucky",22824.0,730.0,21167,3.1983876621100595
"Metcalfe County, Kentucky",10372.0,233.0,21169,2.2464327034323177
"Monroe County, Kentucky",11318.0,500.0,21171,4.4177416504682805
"Montgomery County, Kentucky",28271.0,942.0,21173,3.3320363623501117
"Morgan County, Kentucky",13938.0,440.0,21175,3.156837422872722
"Muhlenberg County, Kentucky",30712.0,595.0,21177,1.9373534774680907
"Nelson County, Kentucky",47102.0,1278.0,21179,2.713260583414717
"Nicholas County, Kentucky",7655.0,78.0,21181,1.0189418680600915
"Ohio County, Kentucky",23704.0,1007.0,21183,4.24822814714816
"Oldham County, Kentucky",68600.0,3301.0,21185,4.811953352769679
"Owen County, Kentucky",11270.0,278.0,21187,2.466725820763088
"Owsley County, Kentucky",4021.0,0.0,21189,0.0
"Pendleton County, Kentucky",14683.0,230.0,21191,1.566437376557924
"Perry County, Kentucky",27847.0,90.0,21193,0.3231945990591446
"Pike County, Kentucky",57466.0,701.0,21195,1.2198517384192393
"Powell County, Kentucky",13057.0,179.0,21197,1.3709121543999387
"Pulaski County, Kentucky",65503.0,1948.0,21199,2.9739095919270877
"Robertson County, Kentucky",2239.0,15.0,21201,0.6699419383653417
"Rockcastle County, Kentucky",16144.0,190.0,21203,1.1769078295341924
"Rowan County, Kentucky",24525.0,543.0,21205,2.214067278287462
"Russell County, Kentucky",18117.0,791.0,21207,4.366065021802727
"Scott County, Kentucky",58269.0,3192.0,21209,5.478041497194049
"Shelby County, Kentucky",48599.0,5239.0,21211,10.780057202823103
"Simpson County, Kentucky",19786.0,679.0,21213,3.4317193975538256
"Spencer County, Kentucky",19875.0,510.0,21215,2.5660377358490565
"Taylor County, Kentucky",26205.0,753.0,21217,2.8734974241556954
"Todd County, Kentucky",12330.0,624.0,21219,5.0608272506082725
"Trigg County, Kentucky",14211.0,366.0,21221,2.575469706565337
"Trimble County, Kentucky",8531.0,234.0,21223,2.742937521978666
"Union County, Kentucky",13379.0,220.0,21225,1.644368039464833
"Warren County, Kentucky",137549.0,9543.0,21227,6.937891224218279
"Washington County, Kentucky",12091.0,55.0,21229,0.4548837978661815
"Wayne County, Kentucky",19592.0,861.0,21231,4.394650877909351
"Webster County, Kentucky",12873.0,841.0,21233,6.53305367824128
"Whitley County, Kentucky",36755.0,712.0,21235,1.9371514079717045
"Wolfe County, Kentucky",6484.0,102.0,21237,1.5731030228254166
"Woodford County, Kentucky",27017.0,1983.0,21239,7.339823074360588
"Acadia Parish, Louisiana",57218.0,1802.0,22001,3.1493585934496138
"Allen Parish, Louisiana",22552.0,1803.0,22003,7.9948563320326365
"Ascension Parish, Louisiana",128593.0,10477.0,22005,8.147410823295202
"Assumption Parish, Louisiana",20720.0,860.0,22007,4.1505791505791505
"Avoyelles Parish, Louisiana",39176.0,1494.0,22009,3.8135593220338984
"Beauregard Parish, Louisiana",36646.0,1396.0,22011,3.8094198548272664
"Bienville Parish, Louisiana",12769.0,256.0,22013,2.0048555094369176
"Bossier Parish, Louisiana",129134.0,10328.0,22015,7.997893660848421
"Caddo Parish, Louisiana",232973.0,8531.0,22017,3.6617977190489883
"Calcasieu Parish, Louisiana",208668.0,10805.0,22019,5.178081929188951
"Caldwell Parish, Louisiana",9563.0,253.0,22021,2.6456133012652936
"Cameron Parish, Louisiana",5222.0,10.0,22023,0.19149751053236308
"Catahoula Parish, Louisiana",8738.0,94.0,22025,1.0757610437170977
"Claiborne Parish, Louisiana",14019.0,471.0,22027,3.3597260860261073
"Concordia Parish, Louisiana",18325.0,465.0,22029,2.5375170532060025
"De Soto Parish, Louisiana",26897.0,828.0,22031,3.078410231624345
"East Baton Rouge Parish, Louisiana",452821.0,29827.0,22033,6.586929493110964
"East Carroll Parish, Louisiana",7195.0,144.0,22035,2.0013898540653234
"East Feliciana Parish, Louisiana",19378.0,379.0,22037,1.955826194653731
"Evangeline Parish, Louisiana",32162.0,1428.0,22039,4.440022386667495
"Franklin Parish, Louisiana",19590.0,320.0,22041,1.6334864726901481
"Grant Parish, Louisiana",22123.0,1336.0,22043,6.038963974144555
"Iberia Parish, Louisiana",69194.0,3810.0,22045,5.506257768014568
"Iberville Parish, Louisiana",29950.0,1440.0,22047,4.808013355592655
"Jackson Parish, Louisiana",14939.0,486.0,22049,3.2532298011915124
"Jefferson Parish, Louisiana",432484.0,78562.0,22051,18.165296288417608
"Jefferson Davis Parish, Louisiana",32083.0,783.0,22053,2.4405448368294733
"Lafayette Parish, Louisiana",245075.0,15847.0,22055,6.4661838212792
"Lafourche Parish, Louisiana",96670.0,5562.0,22057,5.753594703630909
"LaSalle Parish, Louisiana",14804.0,1315.0,22059,8.88273439610916
"Lincoln Parish, Louisiana",48160.0,1753.0,22061,3.639950166112957
"Livingston Parish, Louisiana",145583.0,9095.0,22063,6.247295357287595
"Madison Parish, Louisiana",9757.0,239.0,22065,2.4495234190837345
"Morehouse Parish, Louisiana",24967.0,405.0,22067,1.6221412264188728
"Natchitoches Parish, Louisiana",37047.0,1434.0,22069,3.8707587658919755
"Orleans Parish, Louisiana",376035.0,29855.0,22071,7.939420532663183
"Ouachita Parish, Louisiana",158916.0,5668.0,22073,3.5666641496136324
"Plaquemines Parish, Louisiana",23070.0,2193.0,22075,9.505851755526658
"Pointe Coupee Parish, Louisiana",20438.0,676.0,22077,3.3075643409335553
"Rapides Parish, Louisiana",128470.0,5178.0,22079,4.0305129602241765
"Red River Parish, Louisiana",7529.0,133.0,22081,1.7665028556249172
"Richland Parish, Louisiana",19908.0,434.0,22083,2.180028129395218
"Sabine Parish, Louisiana",22085.0,761.0,22085,3.4457776771564412
"St. Bernard Parish, Louisiana",44172.0,5988.0,22087,13.556098886172235
"St. Charles Parish, Louisiana",51863.0,4134.0,22089,7.971000520602356
"St. Helena Parish, Louisiana",10849.0,245.0,22091,2.258272651857314
"St. James Parish, Louisiana",19797.0,372.0,22093,1.879072586755569
"St. John the Baptist Parish, Louisiana",41342.0,3449.0,22095,8.342605582700402
"St. Landry Parish, Louisiana",82128.0,2338.0,22097,2.846775764660043
"St. Martin Parish, Louisiana",51559.0,1746.0,22099,3.3864116837021667
"St. Mary Parish, Louisiana",48455.0,4536.0,22101,9.361263027551336
"St. Tammany Parish, Louisiana",269331.0,21369.0,22103,7.934103389509563
"Tangipahoa Parish, Louisiana",135218.0,7511.0,22105,5.554733837211022
"Tensas Parish, Louisiana",3992.0,110.0,22107,2.755511022044088
"Terrebonne Parish, Louisiana",107362.0,7369.0,22109,6.863694789590358
"Union Parish, Louisiana",20914.0,1172.0,22111,5.603901692646074
"Vermilion Parish, Louisiana",57031.0,2378.0,22113,4.169662113587347
"Vernon Parish, Louisiana",47764.0,4379.0,22115,9.167992630432963
"Washington Parish, Louisiana",45238.0,1425.0,22117,3.150006631592909
"Webster Parish, Louisiana",36189.0,780.0,22119,2.1553510735306305
"West Baton Rouge Parish, Louisiana",27666.0,1235.0,22121,4.463962987059929
"West Carroll Parish, Louisiana",9622.0,349.0,22123,3.627104552068177
"West Feliciana Parish, Louisiana",15381.0,222.0,22125,1.4433391847084065
"Winn Parish, Louisiana",13506.0,979.0,22127,7.248630238412557
"Androscoggin County, Maine",112323.0,2373.0,23001,2.11265724740258
"Aroostook County, Maine",67227.0,1059.0,23003,1.575259940202597
"Cumberland County, Maine",305940.0,8305.0,23005,2.714584559063869
"Franklin County, Maine",30145.0,471.0,23007,1.5624481671919057
"Hancock County, Maine",56084.0,1004.0,23009,1.7901718850295985
"Kennebec County, Maine",125614.0,2708.0,23011,2.15581065804767
"Knox County, Maine",40860.0,734.0,23013,1.79637787567303
"Lincoln County, Maine",35840.0,467.0,23015,1.303013392857143
"Oxford County, Maine",58728.0,946.0,23017,1.6108159651273668
"Penobscot County, Maine",153571.0,2967.0,23019,1.9320053916429534
"Piscataquis County, Maine",17125.0,305.0,23021,1.7810218978102188
"Sagadahoc County, Maine",37093.0,733.0,23023,1.976114091607581
"Somerset County, Maine",50852.0,737.0,23025,1.4493038621883112
"Waldo County, Maine",40006.0,609.0,23027,1.5222716592511123
"Washington County, Maine",31261.0,734.0,23029,2.34797351332331
"York County, Maine",214731.0,4457.0,23031,2.075620194569019
"Allegany County, Maryland",67762.0,1260.0,24001,1.8594492488415337
"Anne Arundel County, Maryland",590936.0,59213.0,24003,10.020205233730895
"Baltimore County, Maryland",849586.0,63048.0,24005,7.421026241016213
"Calvert County, Maryland",93791.0,4620.0,24009,4.9258457634527835
"Caroline County, Maryland",33406.0,2930.0,24011,8.770879482727652
"Carroll County, Maryland",174318.0,8333.0,24013,4.780343969068025
"Cecil County, Maryland",104366.0,5617.0,24015,5.382020964681985
"Charles County, Maryland",168710.0,12648.0,24017,7.496888151265485
"Dorchester County, Maryland",32612.0,1909.0,24019,5.853673494419232
"Frederick County, Maryland",280341.0,34570.0,24021,12.331410674856693
"Garrett County, Maryland",28713.0,377.0,24023,1.3129941141643158
"Harford County, Maryland",262509.0,14585.0,24025,5.555999984762428
"Howard County, Maryland",333916.0,28121.0,24027,8.421579079768565
"Kent County, Maryland",19265.0,1074.0,24029,5.5748767194393976
"Montgomery County, Maryland",1057586.0,218219.0,24031,20.63368841871961
"Prince George's County, Maryland",955584.0,207694.0,24033,21.73477161610073
"Queen Anne's County, Maryland",50951.0,2678.0,24035,5.256030303625051
"St. Mary's County, Maryland",114372.0,6805.0,24037,5.949882838456965
"Somerset County, Maryland",24685.0,1099.0,24039,4.452096414826818
"Talbot County, Maryland",37707.0,3432.0,24041,9.101758294215928
"Washington County, Maryland",155033.0,11320.0,24043,7.301671257087201
"Wicomico County, Maryland",104117.0,7210.0,24045,6.924901793174985
"Worcester County, Maryland",53279.0,2090.0,24047,3.9227462977908747
"Baltimore city, Maryland",577193.0,45420.0,24510,7.869118301850507
"Barnstable County, Massachusetts",230073.0,8178.0,25001,3.5545239989046955
"Berkshire County, Massachusetts",128047.0,7176.0,25003,5.604192210672643
"Bristol County, Massachusetts",578436.0,56800.0,25005,9.819582460289471
"Dukes County, Massachusetts",20751.0,641.0,25007,3.089007758662233
"Essex County, Massachusetts",807258.0,187521.0,25009,23.22937648186825
"Franklin County, Massachusetts",70922.0,3691.0,25011,5.204308959138208
